Indice,Voltagem
1244,8.79765
1245,10.89932
1246,7.52688
1247,5.62072
1248,7.52688
1249,10.45943
1250,9.87292
1251,7.03812
1252,5.91398
1253,8.11339
1254,9.92180
1255,9.38416
1256,6.74487
1257,6.64712
1258,9.09091
1259,9.57967
1260,7.72238
1261,6.74487
1262,8.21114
1263,9.18866
1264,8.06452
1265,7.18475
1266,7.67351
1267,8.35777
1268,9.18866
1269,8.99316
1270,7.77126
1271,7.67351
1272,8.84653
1273,8.74878
1274,8.01564
1275,7.28250
1276,8.26002
1277,9.72630
1278,8.55327
1279,6.64712
1280,7.77126
1281,9.82405
1282,10.31280
1283,7.86901
1284,6.01173
1285,8.74878
1286,10.70381
1287,10.99707
1288,9.38416
1289,5.71847
1290,6.84262
1291,8.50440
1292,11.68133
1293,7.38025
1294,5.81623
1295,11.24145
1296,10.80156
1297,6.35386
1298,5.47410
1299,8.65103
1300,10.01955
1301,7.13587
1302,5.32747
1303,6.89150
1304,8.94428
1305,9.87292
1306,6.84262
1307,5.96285
1308,7.77126
1309,9.48192
1310,7.47801
1311,6.94037
1312,8.50440
1313,9.23754
1314,8.79765
1315,7.62463
1316,7.86901
1317,9.04203
1318,9.18866
1319,8.40665
1320,7.47801
1321,7.57576
1322,7.96676
1323,8.84653
1324,9.57967
1325,7.77126
1326,7.03812
1327,7.33138
1328,10.01955
1329,8.11339
1330,6.59824
1331,8.60215
1332,9.33529
1333,10.41056
1334,8.65103
1335,6.15836
1336,6.74487
1337,9.72630
1338,9.04203
1339,5.62072
1340,8.26002
1341,10.45943
1342,7.72238
1343,5.47410
1344,8.26002
1345,10.50831
1346,6.74487
1347,5.37634
1348,6.79374
1349,10.11730
1350,9.67742
1351,7.57576
1352,5.62072
1353,6.59824
1354,9.57967
1355,9.09091
1356,6.54936
1357,6.64712
1358,9.92180
1359,9.87292
1360,7.47801
1361,6.59824
1362,8.60215
1363,9.77517
1364,8.99316
1365,7.86901
1366,7.13587
1367,8.11339
1368,9.38416
1369,9.18866
1370,7.96676
1371,7.13587
1372,8.06452
1373,9.82405
1374,9.53079
1375,7.82014
1376,6.84262
1377,8.84653
1378,10.65494
1379,7.47801
1380,6.40274
1381,8.94428
1382,10.50831
1383,9.43304
1384,6.98925
1385,5.52297
1386,6.35386
1387,10.11730
1388,9.13978
1389,6.35386
1390,5.71847
1391,8.89541
1392,10.26393
1393,8.26002
1394,5.57185
1395,6.69599
1396,9.53079
1397,11.19257
1398,8.94428
1399,5.86510
1400,6.59824
1401,9.38416
1402,10.26393
1403,6.98925
1404,7.13587
1405,9.87292
1406,9.77517
1407,7.33138
1408,6.98925
1409,8.94428
1410,9.57967
1411,7.72238
1412,7.47801
1413,8.40665
1414,8.60215
1415,8.89541
1416,8.99316
1417,7.72238
1418,7.77126
1419,8.69990
1420,8.79765
1421,7.96676
1422,7.28250
1423,9.04203
1424,9.43304
1425,7.82014
1426,6.84262
1427,6.98925
1428,9.53079
1429,9.82405
1430,8.40665
1431,6.40274
1432,5.96285
1433,9.92180
1434,9.92180
1435,6.40274
1436,5.76735
1437,8.65103
1438,11.38807
1439,8.79765
1440,5.37634
1441,6.50049
1442,9.82405
1443,10.16618
1444,6.64712
1445,5.37634
1446,10.16618
1447,11.29032
1448,7.91789
1449,5.42522
1450,7.57576
1451,10.85044
1452,9.82405
1453,6.84262
1454,6.10948
1455,8.99316
1456,10.01955
1457,7.67351
1458,6.59824
1459,8.84653
1460,9.62854
1461,8.30889
1462,7.13587
1463,8.11339
1464,9.18866
1465,8.89541
1466,8.01564
1467,7.42913
1468,8.06452
1469,8.94428
1470,8.30889
1471,7.42913
1472,6.59824
1473,7.52688
1474,8.65103
1475,8.40665
1476,6.84262
1477,6.30499
1478,8.74878
1479,8.60215
1480,7.23363
1481,5.96285
1482,7.67351
1483,9.43304
1484,9.48192
1485,6.15836
1486,6.79374
1487,10.11730
1488,10.26393
1489,7.47801
1490,5.66960
1491,8.79765
1492,10.94819
1493,10.60606
1494,6.64712
1495,6.94037
1496,10.26393
1497,10.50831
1498,7.08700
1499,5.81623
1500,8.50440
1501,10.89932
1502,10.60606
1503,6.54936
1504,7.08700
1505,9.82405
1506,9.62854
1507,7.03812
1508,6.74487
1509,8.45552
1510,9.48192
1511,8.89541
1512,7.38025
1513,7.67351
1514,8.74878
1515,8.99316
1516,8.01564
1517,7.08700
1518,7.38025
1519,8.60215
1520,9.09091
1521,8.30889
1522,6.69599
1523,7.08700
1524,9.13978
1525,9.62854
1526,7.57576
1527,6.10948
1528,8.74878
1529,10.65494
1530,9.04203
1531,5.76735
1532,7.33138
1533,10.85044
1534,9.18866
1535,5.81623
1536,5.96285
1537,9.23754
1538,11.19257
1539,9.18866
1540,5.91398
1541,6.74487
1542,10.60606
1543,10.26393
1544,6.64712
1545,6.01173
1546,9.43304
1547,10.60606
1548,7.86901
1549,6.15836
1550,9.18866
1551,10.06843
1552,8.69990
1553,7.57576
1554,6.74487
1555,8.99316
1556,9.09091
1557,7.08700
1558,8.21114
1559,8.60215
1560,7.57576
1561,6.98925
1562,7.18475
1563,7.77126
1564,8.06452
1565,7.96676
1566,7.38025
1567,7.23363
1568,7.57576
1569,8.35777
1570,8.40665
1571,7.18475
1572,6.74487
1573,6.64712
1574,8.55327
1575,9.77517
1576,6.89150
1577,6.50049
1578,10.21505
1579,9.82405
1580,6.50049
1581,5.57185
1582,8.45552
1583,11.33920
1584,8.84653
1585,6.50049
1586,5.57185
1587,10.99707
1588,9.57967
1589,5.13196
1590,7.82014
1591,11.29032
1592,9.09091
1593,5.37634
1594,6.69599
1595,9.92180
1596,10.80156
1597,6.15836
1598,6.79374
1599,9.72630
1600,9.77517
1601,7.47801
1602,6.64712
1603,8.11339
1604,9.38416
1605,8.69990
1606,7.86901
1607,7.08700
1608,7.72238
1609,8.50440
1610,8.40665
1611,7.72238
1612,7.28250
1613,7.96676
1614,8.79765
1615,8.30889
1616,7.28250
1617,6.94037
1618,8.30889
1619,9.57967
1620,8.55327
1621,6.84262
1622,7.62463
1623,9.43304
1624,10.06843
1625,8.11339
1626,6.35386
1627,8.35777
1628,10.55718
1629,8.50440
1630,5.96285
1631,7.67351
1632,10.65494
1633,10.11730
1634,7.03812
1635,5.66960
1636,8.84653
1637,10.94819
1638,8.60215
1639,7.38025
1640,5.57185
1641,7.86901
1642,10.94819
1643,10.41056
1644,8.21114
1645,5.96285
1646,10.45943
1647,10.21505
1648,7.42913
1649,6.45161
1650,10.65494
1651,8.55327
1652,6.01173
1653,7.47801
1654,8.94428
1655,8.50440
1656,7.18475
1657,6.84262
1658,7.13587
1659,8.26002
1660,8.45552
1661,8.30889
1662,7.42913
1663,6.94037
1664,7.57576
1665,8.60215
1666,8.35777
1667,6.98925
1668,7.33138
1669,9.97067
1670,8.99316
1671,6.84262
1672,6.50049
1673,9.53079
1674,11.24145
1675,10.11730
1676,7.42913
1677,5.66960
1678,8.79765
1679,11.19257
1680,9.43304
1681,6.25611
1682,7.08700
1683,10.31280
1684,10.36168
1685,6.30499
1686,5.76735
1687,8.60215
1688,10.31280
1689,7.13587
1690,6.10948
1691,8.40665
1692,10.65494
1693,10.31280
1694,5.91398
1695,9.77517
1696,9.48192
1697,7.96676
1698,6.40274
1699,7.28250
1700,9.48192
1701,9.13978
1702,7.33138
1703,6.69599
1704,8.11339
1705,8.79765
1706,8.16227
1707,7.13587
1708,8.06452
1709,8.35777
1710,8.01564
1711,7.67351
1712,7.42913
1713,8.11339
1714,9.09091
1715,8.65103
1716,7.08700
1717,7.23363
1718,8.26002
1719,8.74878
1720,9.72630
1721,9.67742
1722,6.98925
1723,6.69599
1724,9.82405
1725,10.06843
1726,8.50440
1727,5.71847
1728,8.40665
1729,10.89932
1730,7.08700
1731,5.47410
1732,9.18866
1733,10.89932
1734,7.33138
1735,5.27859
1736,7.23363
1737,10.89932
1738,9.97067
1739,5.86510
1740,5.91398
1741,11.04594
1742,10.45943
1743,7.96676
1744,5.81623
1745,8.11339
1746,9.97067
1747,8.06452
1748,6.20723
1749,6.94037
1750,8.26002
1751,9.09091
1752,7.82014
1753,6.69599
1754,7.03812
1755,8.26002
1756,8.60215
1757,7.72238
1758,7.23363
1759,7.57576
1760,8.16227
1761,8.21114
1762,7.52688
1763,7.28250
1764,8.01564
1765,9.72630
1766,9.48192
1767,7.91789
1768,6.69599
1769,8.84653
1770,10.50831
1771,8.45552
1772,6.59824
1773,6.59824
1774,9.57967
1775,10.60606
1776,5.91398
1777,6.01173
1778,10.50831
1779,10.26393
1780,6.15836
1781,6.10948
1782,10.70381
1783,10.06843
1784,7.28250
1785,5.62072
1786,10.36168
1787,9.97067
1788,10.50831
1789,9.62854
1790,5.86510
1791,9.72630
1792,10.55718
1793,8.79765
1794,5.96285
1795,8.06452
1796,9.92180
1797,8.84653
1798,6.59824
1799,6.98925
1800,9.18866
1801,9.18866
1802,8.26002
1803,6.98925
1804,7.38025
1805,8.55327
1806,8.84653
1807,8.21114
1808,7.23363
1809,7.77126
1810,9.23754
1811,9.13978
1812,7.47801
1813,6.94037
1814,8.45552
1815,9.97067
1816,8.50440
1817,6.15836
1818,9.92180
1819,9.87292
1820,6.35386
1821,5.71847
1822,7.62463
1823,10.65494
1824,9.77517
1825,6.10948
1826,5.96285
1827,9.18866
1828,10.36168
1829,6.74487
1830,5.37634
1831,8.60215
1832,11.14369
1833,9.23754
1834,5.71847
1835,6.94037
1836,9.97067
1837,10.45943
1838,8.21114
1839,5.91398
1840,9.28641
1841,10.50831
1842,7.91789
1843,6.10948
1844,6.45161
1845,7.72238
1846,9.09091
1847,7.18475
1848,6.45161
1849,7.86901
1850,8.60215
1851,7.72238
1852,7.03812
1853,7.23363
1854,8.16227
1855,8.16227
1856,7.82014
1857,7.47801
1858,7.42913
1859,7.91789
1860,8.21114
1861,8.84653
1862,7.33138
1863,7.52688
1864,9.72630
1865,9.92180
1866,8.50440
1867,7.33138
1868,6.59824
