Indice,Voltagem
1869,9.04203
1870,5.08309
1871,4.20332
1872,8.89541
1873,11.04594
1874,6.45161
1875,3.51906
1876,7.28250
1877,9.67742
1878,8.50440
1879,4.00782
1880,4.39883
1881,9.43304
1882,10.06843
1883,5.86510
1884,4.59433
1885,8.50440
1886,9.33529
1887,6.45161
1888,5.22972
1889,7.23363
1890,8.69990
1891,7.28250
1892,5.96285
1893,6.50049
1894,7.62463
1895,7.33138
1896,7.03812
1897,6.79374
1898,6.64712
1899,7.23363
1900,8.06452
1901,8.06452
1902,6.89150
1903,6.01173
1904,7.62463
1905,9.04203
1906,7.52688
1907,5.32747
1908,5.42522
1909,8.35777
1910,10.01955
1911,6.64712
1912,4.15445
1913,5.47410
1914,8.84653
1915,8.60215
1916,4.83871
1917,4.39883
1918,9.48192
1919,10.31280
1920,5.42522
1921,4.44770
1922,9.72630
1923,10.31280
1924,5.13196
1925,4.25220
1926,9.18866
1927,10.06843
1928,6.89150
1929,3.95894
1930,4.44770
1931,7.38025
1932,9.82405
1933,8.35777
1934,4.88759
1935,5.52297
1936,9.38416
1937,8.11339
1938,5.71847
1939,5.91398
1940,8.50440
1941,8.35777
1942,6.59824
1943,6.25611
1944,7.23363
1945,7.96676
1946,7.77126
1947,7.47801
1948,6.79374
1949,6.15836
1950,6.50049
1951,7.38025
1952,7.23363
1953,5.91398
1954,5.42522
1955,7.33138
1956,9.33529
1957,6.20723
1958,5.08309
1959,7.82014
1960,10.41056
1961,7.18475
1962,4.15445
1963,6.15836
1964,10.50831
1965,9.53079
1966,4.98534
1967,3.76344
1968,6.64712
1969,10.45943
1970,7.47801
1971,4.00782
1972,7.08700
1973,10.31280
1974,7.28250
1975,3.76344
1976,5.52297
1977,10.16618
1978,10.06843
1979,5.96285
1980,4.30108
1981,7.77126
1982,10.21505
1983,7.91789
1984,4.93646
1985,6.54936
1986,9.62854
1987,7.18475
1988,5.18084
1989,6.79374
1990,7.96676
1991,6.69599
1992,6.20723
1993,6.74487
1994,7.33138
1995,7.82014
1996,8.16227
1997,7.57576
1998,6.40274
1999,6.25611
2000,7.28250
2001,8.69990
2002,8.45552
2003,6.35386
2004,5.27859
2005,7.42913
2006,9.23754
2007,7.62463
2008,4.34995
2009,7.33138
2010,9.77517
2011,7.33138
2012,4.05670
2013,7.57576
2014,10.65494
2015,7.62463
2016,3.71457
2017,7.18475
2018,10.99707
2019,8.50440
2020,4.05670
2021,5.42522
2022,10.36168
2023,10.55718
2024,6.10948
2025,4.20332
2026,7.86901
2027,9.48192
2028,7.62463
2029,4.88759
2030,5.32747
2031,8.89541
2032,8.99316
2033,5.91398
2034,5.81623
2035,8.50440
2036,9.09091
2037,7.28250
2038,6.10948
2039,7.03812
2040,8.01564
2041,7.72238
2042,7.03812
2043,6.64712
2044,6.94037
2045,7.62463
2046,7.91789
2047,6.79374
