Indice,Voltagem
1551,5.27859
1552,5.03421
1553,5.96285
1554,7.18475
1555,5.42522
1556,4.20332
1557,6.59824
1558,8.01564
1559,5.57185
1560,3.61681
1561,5.03421
1562,8.21114
1563,7.77126
1564,4.10557
1565,4.00782
1566,7.23363
1567,8.30889
1568,6.54936
1569,4.15445
1570,4.34995
1571,6.35386
1572,7.67351
1573,6.54936
1574,5.03421
1575,5.13196
1576,6.01173
1577,6.74487
1578,6.45161
1579,5.86510
1580,5.32747
1581,5.47410
1582,6.50049
1583,7.23363
1584,5.71847
1585,4.25220
1586,5.81623
1587,7.91789
1588,7.33138
1589,4.88759
1590,3.56794
1591,6.06061
1592,8.40665
1593,7.67351
1594,4.20332
1595,3.76344
1596,6.98925
1597,8.21114
1598,5.42522
1599,3.86119
1600,6.64712
1601,7.62463
1602,5.76735
1603,4.64321
1604,5.32747
1605,6.64712
1606,6.59824
1607,5.91398
1608,5.47410
1609,5.32747
1610,6.20723
1611,7.08700
1612,6.35386
1613,4.59433
1614,4.74096
1615,7.18475
1616,8.01564
1617,5.37634
1618,3.81232
1619,6.30499
1620,8.55327
1621,6.94037
1622,4.05670
1623,4.15445
1624,7.23363
1625,8.16227
1626,5.42522
1627,3.86119
1628,5.32747
1629,7.42913
1630,7.28250
1631,5.32747
1632,4.88759
1633,6.15836
1634,6.89150
1635,6.64712
1636,5.91398
1637,5.42522
1638,5.37634
1639,6.15836
1640,7.18475
1641,6.30499
1642,4.59433
1643,4.93646
1644,7.18475
1645,8.01564
1646,5.81623
1647,3.66569
1648,5.32747
1649,8.26002
1650,6.94037
1651,3.71457
1652,4.88759
1653,7.96676
1654,8.21114
1655,5.91398
1656,3.95894
1657,5.18084
1658,7.72238
1659,7.08700
1660,5.47410
1661,4.74096
1662,5.62072
1663,6.79374
1664,6.64712
1665,5.91398
1666,5.47410
1667,5.81623
1668,6.84262
1669,7.08700
1670,5.57185
1671,4.54545
1672,5.42522
1673,7.62463
1674,7.57576
1675,4.83871
1676,3.86119
1677,6.54936
1678,8.45552
1679,6.45161
1680,3.61681
1681,4.78983
1682,7.03812
1683,8.40665
1684,6.01173
1685,4.00782
1686,6.54936
1687,7.77126
1688,6.01173
1689,4.64321
1690,5.37634
1691,6.69599
1692,6.84262
1693,6.10948
1694,5.81623
1695,5.47410
1696,5.86510
1697,6.30499
1698,7.03812
1699,6.30499
1700,4.74096
1701,5.27859
1702,7.57576
1703,6.74487
1704,4.59433
1705,3.81232
1706,5.66960
1707,8.06452
1708,7.57576
1709,4.49658
1710,4.05670
1711,7.18475
1712,8.40665
1713,6.84262
1714,4.00782
1715,4.98534
1716,7.23363
1717,7.57576
1718,5.81623
1719,4.74096
1720,5.37634
1721,6.74487
1722,6.89150
1723,6.10948
1724,5.66960
1725,5.57185
1726,5.96285
1727,6.74487
1728,6.74487
1729,5.18084
1730,5.03421
1731,7.28250
1732,7.77126
1733,5.76735
1734,4.00782
1735,5.27859
1736,8.40665
1737,6.84262
1738,4.49658
1739,4.59433
1740,7.77126
1741,7.86901
1742,4.83871
1743,4.10557
1744,6.25611
1745,7.86901
1746,6.64712
1747,4.88759
1748,5.32747
1749,6.74487
1750,6.59824
1751,5.86510
1752,5.52297
1753,5.57185
1754,5.96285
1755,6.69599
1756,6.79374
1757,5.62072
1758,4.74096
1759,5.57185
1760,7.72238
1761,7.57576
1762,5.81623
1763,4.15445
1764,5.37634
1765,7.82014
1766,8.06452
1767,5.22972
1768,3.76344
1769,6.06061
1770,8.26002
1771,7.52688
1772,4.74096
1773,4.25220
1774,6.45161
1775,7.86901
1776,6.30499
1777,4.78983
1778,5.22972
1779,6.64712
1780,6.94037
1781,6.30499
1782,5.71847
1783,5.66960
1784,5.86510
1785,6.54936
1786,7.03812
1787,5.96285
1788,4.83871
1789,5.71847
1790,7.77126
1791,6.30499
1792,4.10557
1793,4.93646
1794,7.82014
1795,7.96676
1796,5.08309
1797,4.05670
1798,6.74487
1799,8.50440
1800,7.08700
1801,4.25220
1802,4.78983
1803,7.03812
1804,7.82014
1805,6.15836
1806,4.64321
1807,5.47410
1808,6.84262
1809,6.79374
1810,5.96285
1811,5.66960
1812,5.81623
1813,6.25611
1814,6.89150
1815,6.69599
1816,5.62072
1817,4.98534
1818,6.10948
1819,7.72238
1820,7.28250
1821,4.93646
1822,4.30108
1823,6.54936
1824,8.40665
1825,6.50049
1826,4.00782
1827,5.03421
1828,7.96676
1829,7.96676
1830,5.37634
1831,3.95894
1832,6.15836
1833,7.96676
1834,6.59824
1835,4.64321
1836,5.76735
1837,7.08700
