Indice,Voltagem
1871,2.44379
1872,3.27468
1873,2.05279
1874,0.63539
1875,1.07527
1876,2.34604
1877,2.54154
1878,0.87977
1879,0.58651
1880,2.10166
1881,2.63930
1882,0.97752
1883,0.63539
1884,2.49267
1885,3.17693
1886,1.51515
1887,0.48876
1888,2.78592
1889,3.17693
1890,2.10166
1891,0.48876
1892,2.05279
1893,3.27468
1894,2.00391
1895,0.39101
1896,1.22190
1897,2.29717
1898,2.54154
1899,1.36852
1900,0.68426
1901,0.73314
1902,2.93255
1903,3.12805
1904,1.36852
1905,0.58651
1906,2.19941
1907,3.03030
1908,1.75953
1909,0.48876
1910,1.12414
1911,2.59042
1912,2.15054
1913,0.63539
1914,1.12414
1915,2.68817
1916,2.98143
1917,1.31965
1918,0.63539
1919,2.39492
1920,3.12805
1921,2.39492
1922,0.73314
1923,0.68426
1924,2.34604
1925,2.39492
1926,1.56403
1927,0.39101
1928,1.46628
1929,2.59042
1930,2.49267
1931,1.12414
1932,0.58651
1933,1.85728
1934,3.22581
1935,2.59042
1936,0.68426
1937,0.87977
1938,2.54154
1939,2.98143
1940,1.31965
1941,0.43988
1942,1.75953
1943,2.78592
1944,1.51515
1945,0.43988
1946,1.71065
1947,3.22581
1948,2.34604
1949,0.58651
1950,0.83089
1951,2.49267
1952,3.22581
1953,1.41740
1954,0.48876
1955,1.71065
1956,2.54154
1957,1.85728
1958,0.48876
1959,0.92864
1960,2.19941
1961,3.27468
1962,1.85728
1963,0.48876
1964,1.46628
1965,3.17693
1966,2.54154
1967,0.73314
1968,0.97752
1969,2.68817
1970,2.78592
1971,1.36852
1972,0.43988
1973,1.27077
1974,2.68817
1975,2.34604
1976,0.97752
1977,0.58651
1978,1.80841
1979,3.12805
1980,2.73705
1981,1.31965
1982,0.48876
1983,1.95503
1984,3.22581
1985,2.29717
1986,0.63539
1987,1.07527
1988,2.39492
1989,2.39492
1990,1.27077
1991,0.39101
1992,1.02639
1993,3.17693
1994,2.68817
1995,1.02639
1996,0.97752
1997,2.88368
1998,3.12805
1999,1.27077
2000,0.43988
2001,1.85728
2002,3.03030
2003,1.46628
2004,0.43988
2005,1.17302
2006,2.63930
2007,2.44379
2008,1.31965
2009,0.58651
2010,1.85728
2011,3.22581
2012,2.19941
2013,0.53763
2014,1.46628
2015,3.12805
2016,2.88368
2017,1.12414
2018,0.48876
2019,1.75953
2020,2.49267
2021,1.46628
2022,0.53763
2023,1.07527
2024,2.24829
2025,2.98143
2026,1.27077
2027,0.63539
2028,2.39492
2029,3.17693
2030,1.75953
2031,0.48876
2032,1.02639
2033,2.63930
2034,2.49267
2035,0.78201
2036,0.43988
2037,1.36852
2038,2.83480
2039,1.56403
2040,0.48876
2041,2.00391
2042,2.73705
2043,2.78592
2044,0.58651
2045,1.12414
2046,2.88368
2047,3.07918
