Indice,Voltagem
1009,3.71457
1010,2.19941
1011,1.71065
1012,3.17693
1013,4.10557
1014,3.03030
1015,1.61290
1016,2.39492
1017,3.91007
1018,3.71457
1019,1.66178
1020,3.07918
1021,4.10557
1022,2.39492
1023,1.66178
1024,3.51906
1025,4.05670
1026,2.44379
1027,1.66178
1028,2.59042
1029,4.05670
1030,3.61681
1031,1.95503
1032,2.00391
1033,3.76344
1034,3.95894
1035,2.59042
1036,1.61290
1037,3.17693
1038,4.05670
1039,2.49267
1040,1.56403
1041,3.22581
1042,4.20332
1043,2.83480
1044,1.61290
1045,2.93255
1046,4.20332
1047,3.37243
1048,1.71065
1049,2.19941
1050,4.00782
1051,3.81232
1052,2.05279
1053,2.10166
1054,3.71457
1055,4.10557
1056,3.47019
1057,1.66178
1058,2.39492
1059,3.95894
1060,4.15445
1061,2.39492
1062,1.75953
1063,3.32356
1064,4.15445
1065,2.93255
1066,1.61290
1067,2.73705
1068,4.25220
1069,3.42131
1070,1.80841
1071,2.19941
1072,4.00782
1073,3.61681
1074,1.95503
1075,1.85728
1076,3.61681
1077,4.25220
1078,2.68817
1079,1.66178
1080,2.83480
1081,4.15445
1082,3.32356
1083,1.71065
1084,2.44379
1085,4.30108
1086,2.73705
1087,1.80841
1088,3.71457
1089,4.20332
1090,2.19941
1091,2.00391
1092,3.95894
1093,3.91007
1094,2.15054
1095,1.85728
1096,3.51906
1097,4.15445
1098,2.68817
1099,1.56403
1100,2.78592
1101,4.20332
1102,3.71457
1103,2.00391
1104,1.95503
1105,3.71457
1106,4.20332
1107,3.27468
1108,1.80841
1109,2.00391
1110,3.66569
1111,4.30108
1112,2.83480
1113,1.66178
1114,2.83480
1115,4.20332
1116,3.42131
1117,1.85728
1118,2.10166
1119,3.91007
1120,4.20332
1121,2.63930
1122,1.66178
1123,3.12805
1124,4.25220
1125,2.73705
1126,1.71065
1127,3.22581
1128,4.34995
1129,2.54154
1130,1.90616
1131,3.61681
1132,4.25220
1133,2.68817
1134,1.71065
1135,3.32356
1136,4.44770
1137,3.12805
1138,1.75953
1139,2.49267
1140,4.10557
1141,3.66569
1142,1.71065
1143,2.73705
1144,4.39883
1145,3.56794
1146,1.85728
1147,2.54154
1148,4.25220
1149,3.47019
1150,1.75953
1151,2.10166
1152,4.05670
1153,3.95894
1154,2.00391
1155,2.15054
1156,3.76344
1157,4.25220
1158,2.78592
1159,1.71065
1160,2.63930
1161,4.34995
1162,3.51906
1163,1.75953
1164,2.59042
1165,4.30108
1166,3.66569
1167,1.85728
1168,2.15054
1169,3.86119
1170,4.20332
1171,2.34604
1172,1.85728
1173,3.42131
1174,4.34995
1175,2.68817
1176,1.75953
1177,3.71457
1178,4.34995
1179,2.78592
1180,1.71065
1181,3.17693
1182,4.44770
1183,3.17693
1184,1.61290
1185,3.42131
1186,4.39883
1187,2.88368
1188,1.71065
1189,3.47019
1190,4.44770
1191,3.42131
1192,1.75953
1193,2.54154
1194,4.34995
1195,3.42131
1196,1.85728
1197,2.39492
1198,3.76344
1199,4.15445
1200,2.05279
1201,1.85728
1202,3.66569
1203,4.30108
